year,source_period,geography,state,geoid,state_fips,county_fips,source_family,dataset,table_id,table_title,variable_id,source_label,estimate,margin_of_error,estimate_annotation,moe_annotation,unit,universe,source_url,verification_status,notes
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_051E,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Hong Kong,1128,244,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_052E,Estimate!!Total:!!Asia:!!Eastern Asia:!!China:!!Taiwan,1786,322,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_053E,Estimate!!Total:!!Asia:!!Eastern Asia:!!Japan,3908,628,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_054E,Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea,42533,1968,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_055E,Estimate!!Total:!!Asia:!!Eastern Asia:!!Other Eastern Asia,0,30,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_056E,Estimate!!Total:!!Asia:!!South Central Asia:,26559,1691,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_057E,Estimate!!Total:!!Asia:!!South Central Asia:!!Afghanistan,414,201,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_058E,Estimate!!Total:!!Asia:!!South Central Asia:!!Bangladesh,345,212,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_059E,Estimate!!Total:!!Asia:!!South Central Asia:!!India,21073,1520,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_060E,Estimate!!Total:!!Asia:!!South Central Asia:!!Iran,1251,317,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_061E,Estimate!!Total:!!Asia:!!South Central Asia:!!Kazakhstan,101,97,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_062E,Estimate!!Total:!!Asia:!!South Central Asia:!!Nepal,216,106,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_063E,Estimate!!Total:!!Asia:!!South Central Asia:!!Pakistan,2448,530,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_064E,Estimate!!Total:!!Asia:!!South Central Asia:!!Sri Lanka,249,191,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_065E,Estimate!!Total:!!Asia:!!South Central Asia:!!Uzbekistan,344,198,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_066E,Estimate!!Total:!!Asia:!!South Central Asia:!!Other South Central Asia,118,106,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_067E,Estimate!!Total:!!Asia:!!South Eastern Asia:,19661,1818,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_068E,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Burma,269,217,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_069E,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Cambodia,78,62,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_070E,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Indonesia,215,126,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_071E,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Laos,14,23,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_072E,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Malaysia,497,246,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_073E,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Philippines,16890,1747,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_074E,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Singapore,218,125,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_075E,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Thailand,641,228,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_076E,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Vietnam,839,244,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_077E,Estimate!!Total:!!Asia:!!South Eastern Asia:!!Other South Eastern Asia,0,30,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_078E,Estimate!!Total:!!Asia:!!Western Asia:,14728,1292,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_079E,Estimate!!Total:!!Asia:!!Western Asia:!!Armenia,523,174,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_080E,Estimate!!Total:!!Asia:!!Western Asia:!!Iraq,431,198,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_081E,Estimate!!Total:!!Asia:!!Western Asia:!!Israel,3440,502,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_082E,Estimate!!Total:!!Asia:!!Western Asia:!!Jordan,867,322,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_083E,Estimate!!Total:!!Asia:!!Western Asia:!!Kuwait,407,228,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_084E,Estimate!!Total:!!Asia:!!Western Asia:!!Lebanon,1278,356,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_085E,Estimate!!Total:!!Asia:!!Western Asia:!!Saudi Arabia,249,154,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
